7.467591203749179840e-03,-2.033506706357002258e-02,-1.228563934564590454e-01
1.175020448863506317e-02,-2.835958078503608704e-02,-2.273033410310745239e-01
1.783365011215209961e-02,-3.304349631071090698e-02,-3.311281800270080566e-01
2.530101686716079712e-02,-3.598920255899429321e-02,-4.342523217201232910e-01
3.382699191570281982e-02,-3.803804889321327209e-02,-5.365374088287353516e-01
7.250238209962844849e-03,-1.527798082679510117e-02,-5.054544806480407715e-01
-1.422400772571563721e-02,2.741916850209236145e-02,-6.541494131088256836e-01
-3.083779476583003998e-02,-3.437424823641777039e-02,-7.124421596527099609e-01
-5.503504350781440735e-02,-1.009065434336662292e-01,-5.504434704780578613e-01
-7.298589497804641724e-02,-1.547058522701263428e-01,-4.537531435489654541e-01
-8.042119443416595459e-02,-2.093366831541061401e-01,-3.892503082752227783e-01
-3.715290129184722900e-02,-2.508458495140075684e-01,-2.101100832223892212e-01
-4.702676553279161453e-03,-2.571758329868316650e-01,-9.881815314292907715e-02
1.755009964108467102e-02,-2.716584205627441406e-01,-8.063598722219467163e-02
3.568824753165245056e-02,-2.919802069664001465e-01,-1.082728654146194458e-01
4.074874147772789001e-02,-2.861065864562988281e-01,-6.581124663352966309e-02
3.853471949696540833e-02,-2.693961262702941895e-01,-5.757453665137290955e-02
3.374837338924407959e-02,-2.491320073604583740e-01,-4.155626520514488220e-02
1.777358725666999817e-02,-2.083568871021270752e-01,-1.715351454913616180e-02
6.174023263156414032e-03,-1.840608716011047363e-01,2.222950011491775513e-02
-6.630271673202514648e-03,-1.602805256843566895e-01,5.985869839787483215e-02
-1.469221152365207672e-02,-1.417513340711593628e-01,1.318688541650772095e-01
-2.854996733367443085e-02,-1.206241771578788757e-01,1.651123464107513428e-01
-4.093150421977043152e-02,-1.159953251481056213e-01,2.121323794126510620e-01
-5.455315113067626953e-02,-9.430033713579177856e-02,2.561636567115783691e-01
-6.461947411298751831e-02,-7.678578048944473267e-02,3.025281131267547607e-01
-7.404582202434539795e-02,-5.996649712324142456e-02,3.302583694458007812e-01
-7.963261753320693970e-02,-4.279808327555656433e-02,3.447835147380828857e-01
-8.689332753419876099e-02,-2.552690543234348297e-02,3.383986651897430420e-01
-8.987629413604736328e-02,-1.262631546705961227e-02,3.126782476902008057e-01
-9.475173056125640869e-02,1.143369916826486588e-02,2.693685293197631836e-01
-1.057638153433799744e-01,2.244077250361442566e-02,2.031999379396438599e-01
-1.078412979841232300e-01,3.170093521475791931e-02,1.104018837213516235e-01
-1.137304231524467468e-01,4.501538351178169250e-02,6.987067312002182007e-02
-1.227773427963256836e-01,5.882047116756439209e-02,1.904586143791675568e-02
-1.299531757831573486e-01,7.883172482252120972e-02,6.042336672544479370e-02
-1.255067884922027588e-01,1.018763631582260132e-01,7.931499183177947998e-02
-1.199670881032943726e-01,1.330325156450271606e-01,7.564672827720642090e-02
-1.077861338853836060e-01,1.574110090732574463e-01,9.510919451713562012e-02
-9.478159993886947632e-02,1.875839978456497192e-01,9.617369621992111206e-02
-8.265894651412963867e-02,2.212727963924407959e-01,8.386214077472686768e-02
-7.189558446407318115e-02,2.577166557312011719e-01,8.968799561262130737e-02
-6.446143984794616699e-02,2.927131354808807373e-01,6.804748624563217163e-02
-6.230834126472473145e-02,3.201710283756256104e-01,6.003556773066520691e-02
-6.582717597484588623e-02,3.385154008865356445e-01,3.657718747854232788e-02
-6.796135008335113525e-02,3.583455681800842285e-01,2.372418530285358429e-02
-6.791817396879196167e-02,3.757215142250061035e-01,-1.907905098050832748e-03
-6.999105215072631836e-02,3.977265357971191406e-01,-5.615994334220886230e-03
-7.099933922290802002e-02,4.216434359550476074e-01,-9.167532436549663544e-03
-7.554449141025543213e-02,4.328807890415191650e-01,-4.166910424828529358e-02
-7.699432969093322754e-02,4.433275163173675537e-01,-6.993123143911361694e-02
-7.650617510080337524e-02,4.632352888584136963e-01,-7.697468996047973633e-02
-7.634180784225463867e-02,4.823714792728424072e-01,-9.794674813747406006e-02
-7.402890175580978394e-02,4.944290220737457275e-01,-1.258949190378189087e-01
-7.068576663732528687e-02,5.140548348426818848e-01,-1.628936380147933960e-01
-7.042170315980911255e-02,5.238961577415466309e-01,-2.160334587097167969e-01
-6.903614103794097900e-02,5.441617965698242188e-01,-2.650139033794403076e-01
-6.859689205884933472e-02,5.557588934898376465e-01,-3.226404786109924316e-01
-6.933020055294036865e-02,5.690708756446838379e-01,-3.858887255191802979e-01
-6.312542408704757690e-02,5.963961482048034668e-01,-4.547241032123565674e-01
-5.051261931657791138e-02,5.319519042968750000e-01,-2.109560591634362936e-05
-3.014691360294818878e-02,4.134196341037750244e-01,1.699495762586593628e-01
-2.850656025111675262e-02,3.822329640388488770e-01,2.156582772731781006e-01
-2.496612630784511566e-02,3.448253870010375977e-01,1.599104702472686768e-01
-1.980581134557723999e-02,3.036285638809204102e-01,1.601743847131729126e-01
-1.349745318293571472e-02,2.708941698074340820e-01,1.698238700628280640e-01
-7.190713658928871155e-04,2.406224906444549561e-01,1.886892467737197876e-01
1.275559980422258377e-02,2.081442922353744507e-01,1.808345615863800049e-01
2.542150393128395081e-02,1.781782656908035278e-01,1.677971631288528442e-01
3.319202736020088196e-02,1.551792323589324951e-01,1.616133749485015869e-01
2.859854139387607574e-02,1.352682709693908691e-01,1.143851503729820251e-01
2.418414875864982605e-02,1.200900822877883911e-01,9.300185739994049072e-02
1.789723150432109833e-02,1.076940670609474182e-01,7.395611703395843506e-02
8.372033014893531799e-03,8.979497104883193970e-02,3.778167441487312317e-02
-4.504755139350891113e-03,7.290383428335189819e-02,1.370768435299396515e-02
-1.484856009483337402e-02,5.588734894990921021e-02,3.028874751180410385e-03
-2.256762981414794922e-02,4.292271286249160767e-02,-1.328334119170904160e-02
-2.290551178157329559e-02,2.217149734497070312e-02,-8.563176728785037994e-03
-2.319796197116374969e-02,1.749175717122852802e-03,-2.232108963653445244e-03
-1.916845515370368958e-02,-3.132276982069015503e-02,1.304755173623561859e-02
-1.440906804054975510e-02,-5.196604877710342407e-02,2.829206362366676331e-02
-1.118185557425022125e-02,-8.236747235059738159e-02,2.509577386081218719e-02
-4.563431721180677414e-03,-1.120260059833526611e-01,2.670881152153015137e-02
-3.226213390007615089e-03,-1.304123848676681519e-01,2.099518291652202606e-02
1.876683556474745274e-03,-1.546847671270370483e-01,3.233438357710838318e-02
2.196385059505701065e-03,-1.771329492330551147e-01,1.964806206524372101e-02
-1.625094912014901638e-03,-2.075170427560806274e-01,-1.392046641558408737e-02
-5.679943133145570755e-03,-2.320430129766464233e-01,-3.339401632547378540e-02
-1.044671703130006790e-02,-2.489426881074905396e-01,-4.049938172101974487e-02
-1.957264356315135956e-02,-2.638666331768035889e-01,-6.554847210645675659e-02
-2.786669880151748657e-02,-2.834228575229644775e-01,-8.384680747985839844e-02
-3.585648909211158752e-02,-3.033998906612396240e-01,-8.839292079210281372e-02
-4.295082017779350281e-02,-3.208106756210327148e-01,-1.107527837157249451e-01
-4.481334984302520752e-02,-3.365986943244934082e-01,-1.487305313348770142e-01
-4.628815501928329468e-02,-3.481506705284118652e-01,-2.000356614589691162e-01
-4.386557638645172119e-02,-3.622098267078399658e-01,-2.688462734222412109e-01
-8.420321159064769745e-03,-2.998611629009246826e-01,1.573088765144348145e-01
-2.023547701537609100e-02,-2.133120298385620117e-01,1.575177311897277832e-01
-1.542132440954446793e-02,-1.824124902486801147e-01,7.324908673763275146e-02
-7.410992868244647980e-03,-1.426470279693603516e-01,1.081295013427734375e-01
-9.278099169023334980e-04,-1.120440512895584106e-01,1.375298649072647095e-01
5.005571059882640839e-03,-7.946112751960754395e-02,1.645443141460418701e-01
9.953085333108901978e-03,-4.849610105156898499e-02,1.781830787658691406e-01
1.618534885346889496e-02,-2.171146869659423828e-02,1.884337067604064941e-01
1.790848188102245331e-02,3.884193953126668930e-03,1.712518334388732910e-01
2.062202803790569305e-02,3.337052091956138611e-02,1.685137748718261719e-01
2.508097328245639801e-02,5.503464117646217346e-02,1.588456481695175171e-01
2.108514308929443359e-02,7.517314702272415161e-02,1.192330196499824524e-01
1.568965613842010498e-02,9.902574121952056885e-02,7.288043200969696045e-02
1.129895076155662537e-02,1.127598583698272705e-01,6.129940971732139587e-02
9.267754852771759033e-03,1.241703554987907410e-01,2.219676412642002106e-02
5.705012474209070206e-03,1.416672766208648682e-01,-1.412081997841596603e-02
1.005979254841804504e-02,1.533670127391815186e-01,-8.927389979362487793e-03
1.552886888384819031e-02,1.695503294467926025e-01,-2.297217026352882385e-02
2.338808588683605194e-02,1.875637620687484741e-01,-1.210264675319194794e-02
3.282821923494338989e-02,2.117150425910949707e-01,-6.502567790448665619e-03
3.956729173660278320e-02,2.406848818063735962e-01,-9.179921820759773254e-03
4.384545236825942993e-02,2.687405943870544434e-01,-1.532687805593013763e-02
4.429024085402488708e-02,2.837524414062500000e-01,-4.269600659608840942e-02
4.387920722365379333e-02,3.100215792655944824e-01,-6.816739588975906372e-02
3.949801996350288391e-02,3.265050053596496582e-01,-1.118912845849990845e-01
3.250849246978759766e-02,3.394071161746978760e-01,-1.432755142450332642e-01
2.564604952931404114e-02,3.526097536087036133e-01,-1.760842651128768921e-01
1.871616765856742859e-02,3.595413863658905029e-01,-2.274511456489562988e-01
1.440893299877643585e-02,3.846711218357086182e-01,-2.737936079502105713e-01
8.597568608820438385e-03,4.056746959686279297e-01,-3.218448162078857422e-01
2.774268575012683868e-02,4.140615463256835938e-01,-4.761135578155517578e-01
6.573761254549026489e-02,3.480095565319061279e-01,5.866311863064765930e-02
7.051804661750793457e-02,2.691887915134429932e-01,8.707405626773834229e-02
6.940776109695434570e-02,2.311336249113082886e-01,1.105359643697738647e-01
7.868139445781707764e-02,1.807891577482223511e-01,1.715584844350814819e-01
8.522117137908935547e-02,1.354279816150665283e-01,1.833649128675460815e-01
8.822838962078094482e-02,1.057469248771667480e-01,1.955735832452774048e-01
9.083647280931472778e-02,8.007910847663879395e-02,2.131812721490859985e-01
8.801198005676269531e-02,6.336537748575210571e-02,1.635085493326187134e-01
8.384862542152404785e-02,5.670225247740745544e-02,1.429901868104934692e-01
7.390333712100982666e-02,4.804436489939689636e-02,9.007059037685394287e-02
6.316705793142318726e-02,3.459653630852699280e-02,4.920540377497673035e-02
4.847577586770057678e-02,1.913294568657875061e-02,1.329873967915773392e-02
3.654457256197929382e-02,9.609992615878582001e-03,-3.055646456778049469e-02
2.679983340203762054e-02,-2.862790366634726524e-03,-3.422462940216064453e-02
1.885184831917285919e-02,-2.203205414116382599e-02,-4.245766624808311462e-02
1.465054601430892944e-02,-3.384725376963615417e-02,-3.751442953944206238e-02
1.766655966639518738e-02,-4.690072312951087952e-02,-7.564911618828773499e-03
2.232825756072998047e-02,-7.105753570795059204e-02,6.442585494369268417e-03
2.659790590405464172e-02,-9.906498342752456665e-02,1.287866476923227310e-02
3.267795220017433167e-02,-1.219592541456222534e-01,2.802944555878639221e-02
3.943818807601928711e-02,-1.473560482263565063e-01,3.341610357165336609e-02
4.674875736236572266e-02,-1.695157736539840698e-01,3.808639571070671082e-02
4.855986312031745911e-02,-1.973460316658020020e-01,9.892202913761138916e-03
4.857262223958969116e-02,-2.140129208564758301e-01,1.050888822646811604e-04
4.367529600858688354e-02,-2.335998415946960449e-01,-5.819305777549743652e-03
3.248538449406623840e-02,-2.489113211631774902e-01,-3.736158832907676697e-02
2.167179435491561890e-02,-2.670218944549560547e-01,-7.445392012596130371e-02
1.499071344733238220e-02,-2.887126505374908447e-01,-9.192741662263870239e-02
4.467724356800317764e-03,-2.997196316719055176e-01,-9.900613129138946533e-02
-7.426102645695209503e-03,-3.119578957557678223e-01,-1.257003545761108398e-01
-1.164333708584308624e-02,-3.302560746669769287e-01,-1.345847547054290771e-01
-1.456170715391635895e-02,-3.399440944194793701e-01,-1.813896149396896362e-01
-1.186481583863496780e-02,-3.450887501239776611e-01,-2.370803803205490112e-01
1.293910387903451920e-02,-3.684880137443542480e-01,-3.942402005195617676e-01
2.664203010499477386e-02,-2.917548716068267822e-01,1.170637905597686768e-01
2.112509496510028839e-02,-2.081355303525924683e-01,1.068319529294967651e-01
2.687772177159786224e-02,-1.640106141567230225e-01,3.874200582504272461e-02
3.457596153020858765e-02,-1.350964009761810303e-01,6.667926907539367676e-02
4.848310723900794983e-02,-1.010042950510978699e-01,1.329596489667892456e-01
5.507117509841918945e-02,-6.515108048915863037e-02,1.481643915176391602e-01
6.192903220653533936e-02,-3.140722215175628662e-02,1.579031795263290405e-01
6.500463187694549561e-02,-5.618005059659481049e-03,1.754395812749862671e-01
6.597653776407241821e-02,3.160708025097846985e-02,1.802171915769577026e-01
6.332006305456161499e-02,7.756104320287704468e-02,1.522412896156311035e-01
6.095453351736068726e-02,9.781207144260406494e-02,1.403652429580688477e-01
5.446335300803184509e-02,1.051158979535102844e-01,1.101403087377548218e-01
4.527398571372032166e-02,1.234940662980079651e-01,6.083833053708076477e-02
4.135733842849731445e-02,1.476265788078308105e-01,4.639660194516181946e-02
3.996454179286956787e-02,1.725768893957138062e-01,2.090553194284439087e-02
4.031595587730407715e-02,1.816301792860031128e-01,1.332696713507175446e-02
4.472961276769638062e-02,1.948112994432449341e-01,1.054114289581775665e-02
4.778087139129638672e-02,2.052677273750305176e-01,-1.372235640883445740e-02
5.205927789211273193e-02,2.242577821016311646e-01,-3.020212426781654358e-02
6.209571287035942078e-02,2.425246536731719971e-01,-2.956202439963817596e-02
7.011961191892623901e-02,2.723797261714935303e-01,-3.883358463644981384e-02
7.110010087490081787e-02,2.949366867542266846e-01,-4.973321780562400818e-02
7.211390137672424316e-02,3.123831450939178467e-01,-7.804999500513076782e-02
6.764973700046539307e-02,3.248687684535980225e-01,-1.271371841430664062e-01
6.284124404191970825e-02,3.370144665241241455e-01,-1.705259978771209717e-01
5.704755708575248718e-02,3.424145281314849854e-01,-2.173155993223190308e-01
4.700009524822235107e-02,3.623715341091156006e-01,-2.725195288658142090e-01
4.188442230224609375e-02,3.855010569095611572e-01,-3.123047053813934326e-01
3.779010102152824402e-02,4.083285927772521973e-01,-3.698844909667968750e-01
6.112105771899223328e-02,3.584860563278198242e-01,-3.146713227033615112e-02
7.954017072916030884e-02,2.526069283485412598e-01,4.247320815920829773e-02
8.308758586645126343e-02,2.181460857391357422e-01,1.086107417941093445e-01
7.782039046287536621e-02,1.792187690734863281e-01,1.243292093276977539e-01
7.951418310403823853e-02,1.379642337560653687e-01,1.540043503046035767e-01
8.691852539777755737e-02,1.040226072072982788e-01,1.886824667453765869e-01
9.439923614263534546e-02,7.403404265642166138e-02,2.045143842697143555e-01
9.967438131570816040e-02,4.731892421841621399e-02,1.976161450147628784e-01
9.815888851881027222e-02,3.883063048124313354e-02,1.627341955900192261e-01
9.336094558238983154e-02,2.306577935814857483e-02,1.184276938438415527e-01
8.466330170631408691e-02,1.259818673133850098e-02,9.038174897432327271e-02
7.352818548679351807e-02,-9.633662994019687176e-04,4.453189298510551453e-02
6.026283651590347290e-02,-1.435970328748226166e-02,1.000909786671400070e-02
4.809631407260894775e-02,-3.142208978533744812e-02,-2.444735914468765259e-02
4.002580791711807251e-02,-4.957826435565948486e-02,-2.772312052547931671e-02
3.542974963784217834e-02,-6.447735428810119629e-02,-3.130863234400749207e-02
3.117561899125576019e-02,-7.319495081901550293e-02,-2.634585648775100708e-02
3.210243210196495056e-02,-1.000352874398231506e-01,-2.635621838271617889e-02
3.560592234134674072e-02,-1.284961849451065063e-01,-6.683848332613706589e-03
3.504780307412147522e-02,-1.548060476779937744e-01,6.325861439108848572e-03
3.671227768063545227e-02,-1.736308485269546509e-01,1.336652413010597229e-02
3.928873687982559204e-02,-2.007835358381271362e-01,3.113062120974063873e-03
4.364033415913581848e-02,-2.235574722290039062e-01,8.056393824517726898e-03
4.660744220018386841e-02,-2.420663535594940186e-01,8.284316398203372955e-03
4.667248576879501343e-02,-2.643972933292388916e-01,-7.806455716490745544e-03
4.482042416930198669e-02,-2.875993251800537109e-01,-2.009848877787590027e-02
4.145210981369018555e-02,-3.089211285114288330e-01,-4.308572784066200256e-02
3.438793122768402100e-02,-3.254002034664154053e-01,-6.937181949615478516e-02
2.631687931716442108e-02,-3.340365290641784668e-01,-9.409463405609130859e-02
2.252678014338016510e-02,-3.545827269554138184e-01,-1.131779327988624573e-01
1.625341176986694336e-02,-3.684662282466888428e-01,-1.565462648868560791e-01
1.178515702486038208e-02,-3.856619596481323242e-01,-1.971885710954666138e-01
1.266395393759012222e-02,-4.044222831726074219e-01,-2.131096869707107544e-01
2.720801718533039093e-02,-4.193775057792663574e-01,-3.206873536109924316e-01
4.153454303741455078e-02,-3.258104026317596436e-01,2.344674319028854370e-01
2.716060169041156769e-02,-2.501119673252105713e-01,1.786737591028213501e-01
2.769861556589603424e-02,-2.230139821767807007e-01,8.117403090000152588e-02
3.374848514795303345e-02,-1.863214820623397827e-01,1.113203093409538269e-01
4.068930074572563171e-02,-1.522740721702575684e-01,1.448255628347396851e-01
4.722595587372779846e-02,-1.286942511796951294e-01,1.676705330610275269e-01
5.536196008324623108e-02,-9.336381405591964722e-02,1.916555017232894897e-01
5.521023645997047424e-02,-6.134700775146484375e-02,1.663755327463150024e-01
5.563437938690185547e-02,-3.336049616336822510e-02,1.445542722940444946e-01
5.620428174734115601e-02,-1.517541386419907212e-04,1.547831892967224121e-01
5.772169306874275208e-02,2.376235648989677429e-02,1.352723687887191772e-01
5.386447161436080933e-02,3.689088672399520874e-02,8.174557983875274658e-02
4.563543573021888733e-02,5.085075274109840393e-02,4.808038100600242615e-02
4.195084050297737122e-02,6.565619260072708130e-02,3.192325681447982788e-02
3.670070692896842957e-02,8.830478787422180176e-02,1.067195832729339600e-02
3.269216790795326233e-02,1.040047705173492432e-01,-1.251746062189340591e-02
3.296513110399246216e-02,1.134137958288192749e-01,-1.043799240142107010e-02
3.904103860259056091e-02,1.334640979766845703e-01,8.867548312991857529e-04
4.512452334165573120e-02,1.550894975662231445e-01,4.554165992885828018e-03
5.439656972885131836e-02,1.839494556188583374e-01,2.186140045523643494e-02
6.113232672214508057e-02,2.105038762092590332e-01,2.548989281058311462e-02
6.444963067770004272e-02,2.356517612934112549e-01,8.390361443161964417e-03
6.270067393779754639e-02,2.549388110637664795e-01,-3.100030124187469482e-02
5.953379720449447632e-02,2.752718627452850342e-01,-5.668149888515472412e-02
5.684893950819969177e-02,2.911522686481475830e-01,-8.473009616136550903e-02
